fifth_place_age,fifth_place_boat,fifth_place_height,fifth_place_lane,fifth_place_motor,fifth_place_name,fifth_place_rank,fifth_place_weight,first_place_age,first_place_boat,first_place_height,first_place_lane,first_place_motor,first_place_name,first_place_rank,first_place_weight,fourth_place_age,fourth_place_boat,fourth_place_height,fourth_place_lane,fourth_place_motor,fourth_place_name,fourth_place_rank,fourth_place_weight,link,race_name,race_place,race_title,second_place_age,second_place_boat,second_place_height,second_place_lane,second_place_motor,second_place_name,second_place_rank,second_place_weight,sixth_place_age,sixth_place_boat,sixth_place_height,sixth_place_lane,sixth_place_motor,sixth_place_name,sixth_place_rank,sixth_place_weight,third_place_age,third_place_boat,third_place_height,third_place_lane,third_place_motor,third_place_name,third_place_rank,third_place_weight
(31),40,165,5,28,坂口貴彦,B1,54,(46),51,162,1,65,深井利寿,A1,51,(49),61,168,4,36,向達哉,B1,53,https://race.kyotei.club/info/info-20201212-17-6.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(53),54,163,2,52,窪田好弘,B1,53,(49),43,168,6,69,國崎良春,A2,52,(43),48,157,3,58,中辻崇人,A1,51
(32),70,164,5,64,岩橋裕馬,B1,52,(31),53,172,1,39,小池哲也,A2,55,(36),45,173,4,38,小川広大,B1,58,https://race.kyotei.club/info/info-20201212-17-9.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(42),62,165,3,45,松江秀徳,A2,53,(36),23,169,6,24,浦野海,B2,56,(41),56,168,2,42,村上功祐,B1,59
(38),42,166,6,23,浮田圭浩,B1,55,(37),21,165,1,14,金田大輔,B1,52,(37),63,169,3,33,新出浩司,A2,53,https://race.kyotei.club/info/info-20201212-17-10.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(43),48,157,4,58,中辻崇人,A1,51,(37),59,155,5,57,小野勇作,A1,50,(40),24,167,2,47,待鳥雄紀,A2,57
(32),31,172,5,26,永井亮次,B1,54,(37),57,167,1,13,渡辺浩司,A1,52,(47),47,163,6,25,佐々木英樹,A2,53,https://race.kyotei.club/info/info-20201212-17-11.html,宮島,宮島,第11回中国醸造杯中国VS近畿VS九州3地区対抗戦 [第5日],(41),68,169,2,12,前野竜一,A2,58,(47),51,162,4,65,深井利寿,A1,51,(49),61,168,3,36,向達哉,B1,53
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-2.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-3.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-10.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-4.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-7.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-16-11.html,,,BTS井原開設7周年記念競走 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-1.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(41),33,172,6,29,吉本玲緒,B1,58,(40),49,168,1,21,妹尾忠幸,A2,54,(57),73,163,3,35,岡本慎治,B1,52,https://race.kyotei.club/info/info-20201212-19-1.html,下関,下関,住信SBIネット銀行賞 [第6日],(33),47,159,4,36,新田泰章,B2,51,(57),40,159,2,30,香月大介,B1,52,(38),26,162,5,60,岩永節也,B1,53
(22),31,170,1,49,篠原飛翔,B2,52,(52),66,164,3,71,寳田亮治,B1,53,(44),46,167,2,18,中島友和,A2,53,https://race.kyotei.club/info/info-20201212-19-2.html,下関,下関,住信SBIネット銀行賞 [第6日],(46),24,165,5,17,倉尾大介,B1,55,(44),67,167,4,41,井本昌也,B1,50,(30),27,163,6,45,村岡賢人,A1,53
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-5.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-6.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(47),25,163,2,67,竹田広樹,B1,55,(27),55,169,1,58,中田達也,A1,51,(51),20,170,5,23,田添康介,B1,57,https://race.kyotei.club/info/info-20201212-19-5.html,下関,下関,住信SBIネット銀行賞 [第6日],(31),19,169,4,72,長谷川雅和,A1,51,(51),50,172,6,69,安河内健,B1,52,(52),56,164,3,63,池田真治,B1,52
(44),23,162,3,27,今出晋二,B1,57,(29),28,170,5,37,竹井貴史,A1,52,(26),13,163,1,32,松山裕基,B1,53,https://race.kyotei.club/info/info-20201212-19-3.html,下関,下関,住信SBIネット銀行賞 [第6日],(57),16,165,4,40,北川幸典,A2,58,(26),44,154,2,13,藤丸光一,A2,49,(30),12,167,6,46,渡邉和将,A1,53
(34),53,168,5,28,山口達也,A1,55,(34),72,166,1,11,永嶋裕一,B1,55,(26),63,173,3,25,飯田庄吾,B1,55,https://race.kyotei.club/info/info-20201212-19-4.html,下関,下関,住信SBIネット銀行賞 [第6日],(52),38,163,2,15,市川哲也,A1,51,(26),21,160,4,33,谷勝幸,B1,53,(46),35,169,6,43,正木聖賢,A1,52
(36),74,165,4,54,柳生泰二,A1,53,(34),62,170,1,39,楠原正剛,A2,55,(52),59,162,5,59,金子順一,B1,53,https://race.kyotei.club/info/info-20201212-19-6.html,下関,下関,住信SBIネット銀行賞 [第6日],(36),64,163,3,62,今井貴士,A1,54,(52),41,169,6,48,船岡洋一郎,A2,54,(42),57,164,2,64,山本浩輔,B1,52
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-9.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-8.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(32),32,168,3,70,上村慎太郎,B1,51,(46),52,170,6,34,岡部貴司,A2,54,(27),69,160,1,42,百武翔,A2,51,https://race.kyotei.club/info/info-20201212-19-7.html,下関,下関,住信SBIネット銀行賞 [第6日],(57),73,163,4,35,岡本慎治,B1,52,(27),45,162,5,74,大川茂実,B1,50,(41),11,159,2,66,原田秀弥,A1,54
(52),66,164,5,71,寳田亮治,B1,53,(45),22,165,1,24,立間充宏,A2,56,(28),70,165,6,31,秦直也,B2,52,https://race.kyotei.club/info/info-20201212-19-8.html,下関,下関,住信SBIネット銀行賞 [第6日],(47),37,164,3,55,中村真,A2,54,(28),36,165,2,51,田中太一郎,B1,53,(35),58,165,4,73,麻生慎介,A2,50
(31),19,169,6,72,長谷川雅和,A1,51,(34),53,168,1,28,山口達也,A1,55,(46),35,169,4,43,正木聖賢,A1,52,https://race.kyotei.club/info/info-20201212-19-10.html,下関,下関,住信SBIネット銀行賞 [第6日],(27),69,160,3,42,百武翔,A2,51,(46),41,169,2,48,船岡洋一郎,A2,54,(34),62,170,5,39,楠原正剛,A2,55
(34),72,166,4,11,永嶋裕一,B1,55,(29),28,170,1,37,竹井貴史,A1,52,(40),49,168,6,21,妹尾忠幸,A2,54,https://race.kyotei.club/info/info-20201212-19-9.html,下関,下関,住信SBIネット銀行賞 [第6日],(27),55,169,2,58,中田達也,A1,51,(40),16,165,5,40,北川幸典,A2,58,(52),38,163,3,15,市川哲也,A1,51
(46),52,170,4,34,岡部貴司,A2,54,(36),74,165,1,54,柳生泰二,A1,53,(36),64,163,5,62,今井貴士,A1,54,https://race.kyotei.club/info/info-20201212-19-11.html,下関,下関,住信SBIネット銀行賞 [第6日],(45),22,165,2,24,立間充宏,A2,56,(36),47,159,6,36,新田泰章,B2,51,(30),12,167,3,46,渡邉和将,A1,53
(47),71,161,3,5,切田潤二,B1,50,(46),34,162,4,27,泉啓文,B1,60,(37),18,169,5,55,野相弘司,B1,58,https://race.kyotei.club/info/info-20201212-20-1.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(39),49,162,2,60,木場雄二郎,B1,57,(37),42,,6,56,松尾怜実,B2,47,(54),17,157,1,6,渋田治代,B1,49
(45),32,159,4,53,大古場貴,B1,50,(31),14,159,1,47,富永大一,B1,53,(31),15,167,3,61,藤山雅弘,A1,53,https://race.kyotei.club/info/info-20201212-20-2.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(49),57,162,6,52,竹村祥司,A2,53,(31),43,159,2,43,西岡育未,B1,44,(43),36,161,5,7,眞田英二,A2,51
(35),16,171,6,48,宮崎奨,A1,56,(41),38,170,2,11,松田隆司,B1,53,(61),61,162,3,9,山崎昭生,A2,51,https://race.kyotei.club/info/info-20201212-20-4.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(32),62,163,1,30,武富智亮,A2,52,(61),51,171,5,19,吉村和也,B1,52,(43),35,165,4,2,白石健,A1,52
(32),21,162,6,22,稗田聖也,A2,53,(47),11,169,3,42,武田光史,A1,54,(36),63,165,5,46,村岡賢,B1,51,https://race.kyotei.club/info/info-20201212-20-3.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(50),13,163,1,41,近藤稔也,B1,55,(36),70,170,2,34,松村敏,A1,53,(51),74,162,4,24,井上恵一,B1,53
(23),50,161,5,44,中亮太,B1,53,(43),30,173,1,10,山本隆幸,A1,53,(33),20,161,4,58,小池公生,A2,51,https://race.kyotei.club/info/info-20201212-20-5.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(39),73,164,2,23,川田正人,A2,52,(33),55,156,6,50,野田なづき,B2,46,(46),34,162,3,27,泉啓文,B1,60
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-11.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-18-10.html,,,オラレ田布施開設4周年記念デイリースポーツ杯争奪戦 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(26),43,159,5,43,西岡育未,B1,44,(35),69,157,1,3,犬童千秋,B1,48,(54),17,157,2,6,渋田治代,B1,49,https://race.kyotei.club/info/info-20201212-20-6.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(26),39,154,3,20,大豆生田蒼,B1,46,(54),75,,6,35,森田梨湖,B2,46,(27),40,158,4,15,前田紗希,B1,49
(39),41,164,6,45,深川和仁,A1,54,(51),74,162,3,24,井上恵一,B1,53,(42),67,168,1,31,村越篤,A2,56,https://race.kyotei.club/info/info-20201212-20-7.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(36),45,168,2,39,酒井俊弘,A2,52,(42),71,161,5,5,切田潤二,B1,50,(59),58,166,4,25,西島義則,A1,57
(59),44,158,4,8,篠原俊夫,B1,54,(34),26,166,1,51,下條雄太郎,A1,52,(33),37,167,5,36,阪本勇介,B1,54,https://race.kyotei.club/info/info-20201212-20-8.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(36),68,165,3,17,林祐介,A2,56,(33),32,159,6,53,大古場貴,B1,50,(31),24,169,2,59,河野真也,A2,52
(36),63,165,3,46,村岡賢,B1,51,(41),53,164,4,29,島田一生,A2,55,(49),57,162,2,52,竹村祥司,A2,53,https://race.kyotei.club/info/info-20201212-20-9.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(61),61,162,1,9,山崎昭生,A2,51,(49),49,162,5,60,木場雄二郎,B1,57,(32),59,160,6,12,三川昂暁,A1,53
(37),18,169,3,55,野相弘司,B1,58,(43),36,161,1,7,眞田英二,A2,51,(42),67,168,4,31,村越篤,A2,56,https://race.kyotei.club/info/info-20201212-20-10.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(26),39,154,5,20,大豆生田蒼,B1,46,(42),73,164,6,23,川田正人,A2,52,(35),16,171,2,48,宮崎奨,A1,56
(35),69,157,3,3,犬童千秋,B1,48,(47),11,169,1,42,武田光史,A1,54,(36),68,165,4,17,林祐介,A2,56,https://race.kyotei.club/info/info-20201212-20-11.html,若松,若松,ギラヴァンツ北九州杯 [第1日],(33),20,161,2,58,小池公生,A2,51,(36),45,168,5,39,酒井俊弘,A2,52,(41),38,170,6,11,松田隆司,B1,53
(28),47,147,6,10,中北涼,B1,47,(34),67,157,2,12,津田裕絵,B1,50,(34),16,163,3,6,西舘果里,B2,50,https://race.kyotei.club/info/info-20201212-21-2.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(40),73,152,1,9,向井美鈴,A2,46,(34),28,161,5,20,清埜翔子,B1,51,(31),13,162,4,54,富樫麗加,A2,52
(25),20,155,6,17,前原哉,B2,45,(31),14,154,1,4,土屋実沙希,A2,46,(28),38,155,4,43,小野真歩,B2,55,https://race.kyotei.club/info/info-20201212-21-1.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(30),54,155,3,13,小池礼乃,B2,46,(28),53,148,5,3,山崎小葉音,B1,44,(22),74,163,2,1,山本梨菜,B1,48
(30),12,156,6,56,後藤美翼,B2,46,(36),44,167,1,18,平田さやか,A2,47,(28),40,152,2,48,新田有理,B1,45,https://race.kyotei.club/info/info-20201212-21-3.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(52),15,154,4,30,倉田郁美,B1,48,(28),37,153,5,64,池田紫乃,A2,44,(39),51,157,3,63,廣中智紗衣,A2,45
(32),63,154,6,25,孫崎百世,B1,45,(27),24,164,2,19,千葉真弥,B1,48,(27),75,161,3,23,中川りな,B1,49,https://race.kyotei.club/info/info-20201212-21-4.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(33),23,154,1,24,清水沙樹,A1,48,(27),64,154,5,59,金子千穂,B1,45,(30),57,157,4,38,喜多須杏奈,A2,47
(23),46,162,4,65,下野京香,B1,48,(56),31,158,1,58,渡辺千草,A2,48,(49),35,150,5,45,藤田美代,B1,45,https://race.kyotei.club/info/info-20201212-21-5.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(33),58,158,2,31,島田なぎさ,B1,46,(49),30,162,6,40,中尾彩香,B2,49,(32),33,158,3,21,水野望美,A2,46
(30),54,155,6,13,小池礼乃,B2,46,(29),28,161,1,20,清埜翔子,B1,51,(37),34,159,4,35,藤崎小百合,A2,48,https://race.kyotei.club/info/info-20201212-21-6.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(40),73,152,2,9,向井美鈴,A2,46,(37),74,163,5,1,山本梨菜,B1,48,(24),50,154,3,42,勝浦真帆,B1,47
(28),38,155,3,43,小野真歩,B2,55,(30),12,156,2,56,後藤美翼,B2,46,(26),18,166,5,33,吉田杏美,B2,51,https://race.kyotei.club/info/info-20201212-21-7.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(21),49,154,6,39,柴田百恵,B1,46,(26),47,147,4,10,中北涼,B1,47,(34),16,163,1,6,西舘果里,B2,50
(35),70,150,2,27,高田綾,B1,45,(28),62,161,1,36,渡邉優美,A2,49,(20),53,148,4,3,山崎小葉音,B1,44,https://race.kyotei.club/info/info-20201212-21-8.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(30),57,157,3,38,喜多須杏奈,A2,47,(20),40,152,6,48,新田有理,B1,45,(27),21,159,5,2,豊田結,B1,57
(34),67,157,6,12,津田裕絵,B1,50,(32),33,158,1,21,水野望美,A2,46,(36),44,167,5,18,平田さやか,A2,47,https://race.kyotei.club/info/info-20201212-21-9.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(45),37,153,3,64,池田紫乃,A2,44,(36),36,157,4,29,真子奈津実,B1,45,(49),35,150,2,45,藤田美代,B1,45
(33),58,158,6,31,島田なぎさ,B1,46,(52),15,154,1,30,倉田郁美,B1,48,(31),13,162,5,54,富樫麗加,A2,52,https://race.kyotei.club/info/info-20201212-21-10.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(37),34,159,2,35,藤崎小百合,A2,48,(31),31,158,4,58,渡辺千草,A2,48,(27),24,164,3,19,千葉真弥,B1,48
(33),23,154,5,24,清水沙樹,A1,48,(39),51,157,1,63,廣中智紗衣,A2,45,(31),14,154,6,4,土屋実沙希,A2,46,https://race.kyotei.club/info/info-20201212-21-11.html,芦屋,芦屋,ヴィーナスシリーズ第18戦 西スポ杯争奪芦屋カップ [第6日],(28),62,161,3,36,渡邉優美,A2,49,(31),50,154,4,42,勝浦真帆,B1,47,(27),75,161,2,23,中川りな,B1,49
(39),169,170,5,38,清水敦揮,B1,54,(28),122,167,2,54,中島昂章,B1,52,(34),133,162,6,75,野村誠,A2,50,https://race.kyotei.club/info/info-20201212-22-1.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(53),115,164,3,11,野長瀬正孝,A1,52,(34),140,170,1,51,渡邉雄朗,A2,53,(43),152,167,4,13,松本博昭,A2,54
(46),121,163,6,35,一柳和孝,B1,52,(31),124,164,2,42,北山康介,A1,55,(34),138,167,3,60,渡邊裕貴,B1,52,https://race.kyotei.club/info/info-20201212-22-2.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(32),146,166,1,26,嶋義信,B1,54,(34),125,155,4,50,片岡雅裕,A1,52,(48),105,170,5,16,平尾崇典,A1,50
(43),126,167,6,41,胡本悟志,B1,51,(37),173,170,1,62,三好勇人,B1,54,(53),103,157,5,30,田頭実,A2,51,https://race.kyotei.club/info/info-20201212-22-3.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(35),114,168,2,71,是澤孝宏,A2,50,(53),110,164,4,12,松下知幸,B1,50,(47),127,161,3,58,高濱芳久,B1,53
(28),109,160,2,33,横田貴満,B1,52,(35),161,163,1,32,井上茂,B1,53,(37),155,166,4,24,川島圭司,A2,53,https://race.kyotei.club/info/info-20201212-22-4.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(40),143,164,5,23,深澤達徳,A2,54,(37),162,165,3,57,尾嶋一広,A1,55,(35),151,167,6,46,前田健太郎,B1,54
(28),122,167,1,54,中島昂章,B1,52,(27),148,165,6,67,吉川貴仁,A1,52,(33),150,164,3,59,和田兼輔,A1,51,https://race.kyotei.club/info/info-20201212-22-5.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(45),144,161,4,36,岡瀬正人,A2,52,(33),111,160,5,56,前出達吉,B1,51,(42),163,170,2,44,伊藤将吉,A1,52
(32),149,169,2,70,松尾充,A1,50,(41),160,160,1,37,中島孝平,A1,51,(58),158,163,4,69,北川敏弘,B1,54,https://race.kyotei.club/info/info-20201212-22-6.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(46),147,164,5,31,山崎智也,A1,53,(58),165,161,3,49,二橋学,B1,49,(52),116,161,6,18,小川晃司,B1,50
(51),164,164,6,66,柳瀬興志,B1,58,(35),137,167,2,72,杉山裕也,A2,52,(35),168,167,3,22,井内将太郎,B1,51,https://race.kyotei.club/info/info-20201212-22-7.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(36),157,162,1,48,桑島和宏,B1,57,(35),146,166,4,26,嶋義信,B1,54,(53),115,164,5,11,野長瀬正孝,A1,52
(30),112,167,5,40,中田友也,B1,57,(34),140,170,2,51,渡邉雄朗,A2,53,(35),151,167,3,46,前田健太郎,B1,54,https://race.kyotei.club/info/info-20201212-22-8.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(39),128,168,1,28,川上剛,A1,54,(35),138,167,6,60,渡邊裕貴,B1,52,(37),173,170,4,62,三好勇人,B1,54
(33),167,169,6,15,江崎一雄,B1,56,(31),124,164,3,42,北山康介,A1,55,(42),163,170,5,44,伊藤将吉,A1,52,https://race.kyotei.club/info/info-20201212-22-9.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(37),155,166,1,24,川島圭司,A2,53,(42),110,164,2,12,松下知幸,B1,50,(34),133,162,4,75,野村誠,A2,50
(32),149,169,5,70,松尾充,A1,50,(48),105,170,1,16,平尾崇典,A1,50,(61),172,159,4,45,山崎毅,B1,50,https://race.kyotei.club/info/info-20201212-22-10.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(39),169,170,2,38,清水敦揮,B1,54,(61),162,165,6,57,尾嶋一広,A1,55,(35),114,168,3,71,是澤孝宏,A2,50
(47),127,161,6,58,高濱芳久,B1,53,(46),147,164,1,31,山崎智也,A1,53,(45),144,161,3,36,岡瀬正人,A2,52,https://race.kyotei.club/info/info-20201212-22-11.html,福岡,福岡,福岡ソフトバンクホークス杯 [第4日],(34),125,155,2,50,片岡雅裕,A1,52,(45),143,164,4,23,深澤達徳,A2,54,(35),137,167,5,72,杉山裕也,A2,52
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-4.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-1.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-2.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-3.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-6.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-7.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-8.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-9.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-10.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-5.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-5.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-3.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-23-11.html,,,富士通フロンテック杯 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-6.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-1.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-2.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-9.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-11.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-7.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-4.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-8.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-24-10.html,,,BTS由布開設1周年記念 [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-25-1.html,,, [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-25-4.html,,, [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-25-6.html,,, [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-25-5.html,,, [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-25-2.html,,, [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-25-10.html,,, [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-25-11.html,,, [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-25-3.html,,, [],(),,,,,,,,(),,,,,,,,(),,,,,,,
(),,,,,,,,(),,,,,,,,(),,,,,,,,https://race.kyotei.club/info/info-20201212-25-8.html,,, [],(),,,,,,,,(),,,,,,,,(),,,,,,,
